artist_name,artist_id,track_number,track_name,track_id,track_embed
Caroline Rose,06W84OT2eFUNVwG85UsxJw,9,Soul No. 5,5kTfGxslMBLVeapaoeb0ZW,https://open.spotify.com/embed/track/5kTfGxslMBLVeapaoeb0ZW?utm_source=generator&theme=0
Caroline Rose,06W84OT2eFUNVwG85UsxJw,10,Love / Lover / Friend,6uQ5QMwMKmakv0PH5blCHi,https://open.spotify.com/embed/track/6uQ5QMwMKmakv0PH5blCHi?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,1,Sausalito,7dbkkve2z5PQ0Jy3e1KixE,https://open.spotify.com/embed/track/7dbkkve2z5PQ0Jy3e1KixE?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,2,Occasionally,1FSCRLJPXEbBCyxLNkKBdP,https://open.spotify.com/embed/track/1FSCRLJPXEbBCyxLNkKBdP?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,3,Love You True,0XSynffntpPmWwutFaT4MP,https://open.spotify.com/embed/track/0XSynffntpPmWwutFaT4MP?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,4,Something to Say,47mOzOEYwFvW3JMMiKxCuX,https://open.spotify.com/embed/track/47mOzOEYwFvW3JMMiKxCuX?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,5,Strawberry Moon - Instrumental,6tHGowPW7swPz8ZIAiCrgZ,https://open.spotify.com/embed/track/6tHGowPW7swPz8ZIAiCrgZ?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,6,Yellow Dawn,5GdSOnmpfMIGr67lT0X1Z0,https://open.spotify.com/embed/track/5GdSOnmpfMIGr67lT0X1Z0?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,7,Face and Figure,0T8hDsB0WWIRK1R22o7RGI,https://open.spotify.com/embed/track/0T8hDsB0WWIRK1R22o7RGI?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,8,All the Time,2WKkr5wlAAsQAj2fpcE3xo,https://open.spotify.com/embed/track/2WKkr5wlAAsQAj2fpcE3xo?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,9,Dark River,34Kfv0tlD4bbv3f1Hvau79,https://open.spotify.com/embed/track/34Kfv0tlD4bbv3f1Hvau79?utm_source=generator&theme=0
Lydia Luce,5e1SaJPn6U7YpOrNTkW1jH,10,Leave Me Empty,3oivpaV2prShe2nZtYd7gm,https://open.spotify.com/embed/track/3oivpaV2prShe2nZtYd7gm?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,1,Appointments,3jt1ZVIuluGkV0sWWLSUzw,https://open.spotify.com/embed/track/3jt1ZVIuluGkV0sWWLSUzw?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,2,Faith Healer,5M7jnmPrtHgL5H4fTewJch,https://open.spotify.com/embed/track/5M7jnmPrtHgL5H4fTewJch?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,3,Favor,3alP0rX4ErhOszTpx6sFN2,https://open.spotify.com/embed/track/3alP0rX4ErhOszTpx6sFN2?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,4,Turn Out the Lights,4lZ0S6jbJbeOmkfFXfDNxl,https://open.spotify.com/embed/track/4lZ0S6jbJbeOmkfFXfDNxl?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,5,Sprained Ankle,4KnXpJzC4a9QzbsUgoDXOc,https://open.spotify.com/embed/track/4KnXpJzC4a9QzbsUgoDXOc?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,6,Hardline,7h8tRiEeBvte0H7n0h8Xg4,https://open.spotify.com/embed/track/7h8tRiEeBvte0H7n0h8Xg4?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,7,Relative Fiction,2YJ0fsIfGBNNCzyrfzQj8b,https://open.spotify.com/embed/track/2YJ0fsIfGBNNCzyrfzQj8b?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,8,Something,0BhM0Kr7Gc4uOIdVE3lXvt,https://open.spotify.com/embed/track/0BhM0Kr7Gc4uOIdVE3lXvt?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,9,Heatwave,6rKD9axpeGAKgytwctW7f4,https://open.spotify.com/embed/track/6rKD9axpeGAKgytwctW7f4?utm_source=generator&theme=0
Julien Baker,12zbUHbPHL5DGuJtiUfsip,10,Go Home,2Yl6jU0pWLyMP9XUlGsZAD,https://open.spotify.com/embed/track/2Yl6jU0pWLyMP9XUlGsZAD?utm_source=generator&theme=0
Wilma Laverne Miner,5f7gSCzm2HHLDFWrkqZFgm,1,True Grit,7Fpayy69I0M2Mu8uCiXXVW,https://open.spotify.com/embed/track/7Fpayy69I0M2Mu8uCiXXVW?utm_source=generator&theme=0
Wilma Laverne Miner,5f7gSCzm2HHLDFWrkqZFgm,2,Used To,6gbl08iVNqLJF4Dqs46i12,https://open.spotify.com/embed/track/6gbl08iVNqLJF4Dqs46i12?utm_source=generator&theme=0
Wilma Laverne Miner,5f7gSCzm2HHLDFWrkqZFgm,3,3 AM,0L3pq6PddZef1WbFk7ldFX,https://open.spotify.com/embed/track/0L3pq6PddZef1WbFk7ldFX?utm_source=generator&theme=0
Wilma Laverne Miner,5f7gSCzm2HHLDFWrkqZFgm,4,Up in Smoke,5bDedhdoIEprSftbHj4JuL,https://open.spotify.com/embed/track/5bDedhdoIEprSftbHj4JuL?utm_source=generator&theme=0
Wilma Laverne Miner,5f7gSCzm2HHLDFWrkqZFgm,5,STCY,6GOXenDBVPSlmboWvXeroV,https://open.spotify.com/embed/track/6GOXenDBVPSlmboWvXeroV?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,1,Why Am I Like This?,1VaB7rOe1mK60C2M9dUl2Y,https://open.spotify.com/embed/track/1VaB7rOe1mK60C2M9dUl2Y?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,2,More Like You,2cKHnVTfjxDaDYnMUyhZwU,https://open.spotify.com/embed/track/2cKHnVTfjxDaDYnMUyhZwU?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,3,Never Been Better (feat. Orla Gartland),0Roz3ERK1OvRrqSxpt201d,https://open.spotify.com/embed/track/0Roz3ERK1OvRrqSxpt201d?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,4,Oh GOD,6b7P9ZrNbF7WNczuIJqJL1,https://open.spotify.com/embed/track/6b7P9ZrNbF7WNczuIJqJL1?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,5,"You're Not Special, Babe",0GaVSVifeBSwnNTNordPGC,https://open.spotify.com/embed/track/0GaVSVifeBSwnNTNordPGC?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,6,Did It To Myself,7GxyVndw3cC5Pw27dw8AQM,https://open.spotify.com/embed/track/7GxyVndw3cC5Pw27dw8AQM?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,7,Codependency,0o2BJHj9wQTCb5UfY7R7jl,https://open.spotify.com/embed/track/0o2BJHj9wQTCb5UfY7R7jl?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,8,I Go Crazy,2Rj9HWaNkUsxdjM2khuqNd,https://open.spotify.com/embed/track/2Rj9HWaNkUsxdjM2khuqNd?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,9,Heavy,7y7Wd6SDy39DHRfRU20GNU,https://open.spotify.com/embed/track/7y7Wd6SDy39DHRfRU20GNU?utm_source=generator&theme=0
Orla Gartland,3ajf12ub55b51qcS94d9Co,10,Between My Teeth,07FNKVJKWX08paQiethhD0,https://open.spotify.com/embed/track/07FNKVJKWX08paQiethhD0?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,1,Cotton Candy Lemonade,1RfPf0W4OlIWROTV5Afs3S,https://open.spotify.com/embed/track/1RfPf0W4OlIWROTV5Afs3S?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,2,Figure It Out,5G5qyRHlLmZgy915TBTCkB,https://open.spotify.com/embed/track/5G5qyRHlLmZgy915TBTCkB?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,3,Crash Course (feat. Biig Piig),75xEZnNXRr4G2kZ15fREXo,https://open.spotify.com/embed/track/75xEZnNXRr4G2kZ15fREXo?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,4,Blutooth,4mhHWZBaSyLeTeXrLp1xuK,https://open.spotify.com/embed/track/4mhHWZBaSyLeTeXrLp1xuK?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,5,Vintage - Flight Facilities Remix,2VNR4FAD2u60AeJDXL8a9x,https://open.spotify.com/embed/track/2VNR4FAD2u60AeJDXL8a9x?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,6,Hot Crush Lover,2cBvJkneFRqK62VDL3yr0c,https://open.spotify.com/embed/track/2cBvJkneFRqK62VDL3yr0c?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,7,Vintage,3k7Ih6fxF30qtvsgWPopvn,https://open.spotify.com/embed/track/3k7Ih6fxF30qtvsgWPopvn?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,8,Cotton Candy Lemonade (Anna Lunoe Remix),2wmkq5eX7OJIkXkT9Qy673,https://open.spotify.com/embed/track/2wmkq5eX7OJIkXkT9Qy673?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,9,Elevator,1YfbJV5J2V2fU5OcFmzi03,https://open.spotify.com/embed/track/1YfbJV5J2V2fU5OcFmzi03?utm_source=generator&theme=0
Blu DeTiger,5NyCIBCeU080ynEj33S4hC,10,Blondes,6kzP50E3nRuuLjtU5Qp56m,https://open.spotify.com/embed/track/6kzP50E3nRuuLjtU5Qp56m?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,1,Optimism,08nmO9CJOh6NRYltWAaWXF,https://open.spotify.com/embed/track/08nmO9CJOh6NRYltWAaWXF?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,2,Days Go By,4WK7w2KdNJCghJN0zJghbw,https://open.spotify.com/embed/track/4WK7w2KdNJCghJN0zJghbw?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,3,The Dream,6mMeXhfU2y4KBQZoDYSy6k,https://open.spotify.com/embed/track/6mMeXhfU2y4KBQZoDYSy6k?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,4,After All This Time,75BvMgFSmLDi0rI3qVHx8u,https://open.spotify.com/embed/track/75BvMgFSmLDi0rI3qVHx8u?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,5,Leaving Him,2ugpUiB260fbLcgPf5lkgX,https://open.spotify.com/embed/track/2ugpUiB260fbLcgPf5lkgX?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,6,Time Machine,6XtQxNRnR5kLjn1oXoaX53,https://open.spotify.com/embed/track/6XtQxNRnR5kLjn1oXoaX53?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,7,Love In Return,7rwcu2nU1cW2wDvRaCoXZc,https://open.spotify.com/embed/track/7rwcu2nU1cW2wDvRaCoXZc?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,8,The Way It Was,2G8may2lF0SkuxYbaxfurx,https://open.spotify.com/embed/track/2G8may2lF0SkuxYbaxfurx?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,9,Old Friend,3Z3nvwzhzPmY9stjgGoFgk,https://open.spotify.com/embed/track/3Z3nvwzhzPmY9stjgGoFgk?utm_source=generator&theme=0
Jana Horn,1LrML89CKJhZjgji63Bvx1,10,Song For Eve,1rMsAHrAHP5DXbYvGXH0kg,https://open.spotify.com/embed/track/1rMsAHrAHP5DXbYvGXH0kg?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,1,What Am I Here For,5qLAeqSwTN5Cdrpjs6TnG6,https://open.spotify.com/embed/track/5qLAeqSwTN5Cdrpjs6TnG6?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,2,Uh Huh,5sRyU2xqnQvCzL6L0OMD37,https://open.spotify.com/embed/track/5sRyU2xqnQvCzL6L0OMD37?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,3,Feet Off The Ground (feat. Jade Bird),5HlqJxuU7T8Tqn56f2d3Pg,https://open.spotify.com/embed/track/5HlqJxuU7T8Tqn56f2d3Pg?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,4,Headstart,7pwv5cbW7hj4HVv3US4XUT,https://open.spotify.com/embed/track/7pwv5cbW7hj4HVv3US4XUT?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,5,Does Anybody Know,1YAgRoxeqVip0wIjurbJ3P,https://open.spotify.com/embed/track/1YAgRoxeqVip0wIjurbJ3P?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,6,Lottery,2P7SSaE99q5MNjVm0Lz7bS,https://open.spotify.com/embed/track/2P7SSaE99q5MNjVm0Lz7bS?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,7,Now is the Time,5PiY6q31Ps3st88R3wNLhE,https://open.spotify.com/embed/track/5PiY6q31Ps3st88R3wNLhE?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,8,Something American,0SjWmoYajBMXHeh3DWZf9s,https://open.spotify.com/embed/track/0SjWmoYajBMXHeh3DWZf9s?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,9,Please Don't Hide Yourself Away,1MGgAsiipppMFd9gydSmTq,https://open.spotify.com/embed/track/1MGgAsiipppMFd9gydSmTq?utm_source=generator&theme=0
Jade Bird,7D8LuVnlyu91ndcPe70j7S,10,Cathedral,2LAgQExTmwYpcrvXJdE2iT,https://open.spotify.com/embed/track/2LAgQExTmwYpcrvXJdE2iT?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,1,Different This Time,4WFWh42DCkPCjcjqITk54S,https://open.spotify.com/embed/track/4WFWh42DCkPCjcjqITk54S?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,2,Man On My Mind,2NRapgmqFRRnflBV7p9ZzT,https://open.spotify.com/embed/track/2NRapgmqFRRnflBV7p9ZzT?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,3,I Have A Woman Inside My Soul,45YCo4wqaXTmgCCnUAK29g,https://open.spotify.com/embed/track/45YCo4wqaXTmgCCnUAK29g?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,4,Tokyo Kyoto,72TJiOueXmgcTaeCpiFVqK,https://open.spotify.com/embed/track/72TJiOueXmgcTaeCpiFVqK?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,5,All Souls,5NAB5UJfhalaGcqRMumNHc,https://open.spotify.com/embed/track/5NAB5UJfhalaGcqRMumNHc?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,6,Hang Yr Hat,2SPZc1gjijolVZh9rA3Z4B,https://open.spotify.com/embed/track/2SPZc1gjijolVZh9rA3Z4B?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,7,Changed,64AoulwFTOsRhLwPEwS53I,https://open.spotify.com/embed/track/64AoulwFTOsRhLwPEwS53I?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,8,You Got Me,3v6yyZh27UfuJ3sxj3dGb3,https://open.spotify.com/embed/track/3v6yyZh27UfuJ3sxj3dGb3?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,9,Only You Know,0uoq8bEoAMZsf13J6wpsmW,https://open.spotify.com/embed/track/0uoq8bEoAMZsf13J6wpsmW?utm_source=generator&theme=0
Cornelia Murr,1FdUgjmEeGCpmAxXatjiEG,10,Who Am I To Tell You,3lIVZi6Kk9hIrIeS7fcz5u,https://open.spotify.com/embed/track/3lIVZi6Kk9hIrIeS7fcz5u?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,1,I Love You Always Forever,2i3ziETyx5OGbBRD7Ud92p,https://open.spotify.com/embed/track/2i3ziETyx5OGbBRD7Ud92p?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,2,BLOW OUT MY CANDLE,2H21Fg19IaPHTdfgtOruyG,https://open.spotify.com/embed/track/2H21Fg19IaPHTdfgtOruyG?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,3,Somebody Loves You,3a9dxgyM2rbFUvmN35qTTj,https://open.spotify.com/embed/track/3a9dxgyM2rbFUvmN35qTTj?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,4,WEEKEND,7ttqt80fD82jrKTdkHK5BC,https://open.spotify.com/embed/track/7ttqt80fD82jrKTdkHK5BC?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,5,BIG,2m4Bk1tHjFEmtGStZBx8rF,https://open.spotify.com/embed/track/2m4Bk1tHjFEmtGStZBx8rF?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,6,RUNNING UP THAT HILL,0IPux9AVDKm0OiJgqi8b4v,https://open.spotify.com/embed/track/0IPux9AVDKm0OiJgqi8b4v?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,7,Just Thought You Should Know,5l9jgvqcgFYpbjyecdaNAW,https://open.spotify.com/embed/track/5l9jgvqcgFYpbjyecdaNAW?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,8,If You're Hearing This,1aJ1xeEQ1ivKGnTeuYolJk,https://open.spotify.com/embed/track/1aJ1xeEQ1ivKGnTeuYolJk?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,9,"All Things (From ""Queer Eye"")",1VdPfwpMyx24yZq5KcxUl8,https://open.spotify.com/embed/track/1VdPfwpMyx24yZq5KcxUl8?utm_source=generator&theme=0
Betty Who,0t3QQl52F463sxGXb1ckhB,10,Human Touch,4CvLP28DM6r7h9mEa55FBb,https://open.spotify.com/embed/track/4CvLP28DM6r7h9mEa55FBb?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,1,anything,4PwWESSlTwzvw9B7bmtTLS,https://open.spotify.com/embed/track/4PwWESSlTwzvw9B7bmtTLS?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,2,Jonathan,1Pfc1Qpj0s9vQumI0JvpBp,https://open.spotify.com/embed/track/1Pfc1Qpj0s9vQumI0JvpBp?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,3,Indiana,4yVrfsUNtc5RS7nbOv8hHA,https://open.spotify.com/embed/track/4yVrfsUNtc5RS7nbOv8hHA?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,4,"not a lot, just forever",11hEwcy9LMEvzAlOYAFhkK,https://open.spotify.com/embed/track/11hEwcy9LMEvzAlOYAFhkK?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,5,ingydar,5CpH0bwau1sW8vtTBQ8Erc,https://open.spotify.com/embed/track/5CpH0bwau1sW8vtTBQ8Erc?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,6,zombie girl,3v2OxIsGWJXWfLuRkB59Q6,https://open.spotify.com/embed/track/3v2OxIsGWJXWfLuRkB59Q6?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,7,Steamboat,6LSkjULcHSSfzVe7NY5iZJ,https://open.spotify.com/embed/track/6LSkjULcHSSfzVe7NY5iZJ?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,8,Kerina,57qpL2xmsydc04uBmiH2DC,https://open.spotify.com/embed/track/57qpL2xmsydc04uBmiH2DC?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,9,two reverse,4GHHloVSspowQJMBsJ6r37,https://open.spotify.com/embed/track/4GHHloVSspowQJMBsJ6r37?utm_source=generator&theme=0
Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,10,forwards beckon rebound,6PBanBy8L1K2Ry4UN186XH,https://open.spotify.com/embed/track/6PBanBy8L1K2Ry4UN186XH?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,1,Kingston,5WbfFTuIldjL9x7W6y5l7R,https://open.spotify.com/embed/track/5WbfFTuIldjL9x7W6y5l7R?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,2,Right Side of My Neck,3cxZT78mZDyLsLPJKcTu3U,https://open.spotify.com/embed/track/3cxZT78mZDyLsLPJKcTu3U?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,3,In A Good Way,2VYnlKxB8jpbCeLUjQsebc,https://open.spotify.com/embed/track/2VYnlKxB8jpbCeLUjQsebc?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,4,Hurts Me Too,0uphGVj1uIticJK6gb2WnO,https://open.spotify.com/embed/track/0uphGVj1uIticJK6gb2WnO?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,5,Sagittarius Superstar,4E3JYij2hnEDDP0Rgwikq6,https://open.spotify.com/embed/track/4E3JYij2hnEDDP0Rgwikq6?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,6,Jonny,5tuBenbZ1Or9xENTyOKoGC,https://open.spotify.com/embed/track/5tuBenbZ1Or9xENTyOKoGC?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,7,A Dream With a Baseball Player,7hNPcyHhNYLCtTFa5bxvX1,https://open.spotify.com/embed/track/7hNPcyHhNYLCtTFa5bxvX1?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,8,Come to Atlanta,1MenPeY2vhqhoKgCkUgFtc,https://open.spotify.com/embed/track/1MenPeY2vhqhoKgCkUgFtc?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,9,I Know I'm Funny haha,3V66T9O5aOycr8raWMpyLP,https://open.spotify.com/embed/track/3V66T9O5aOycr8raWMpyLP?utm_source=generator&theme=0
Faye Webster,5szilpXHcwOqnyKLqGco5j,10,Sometimes,06ibHcrLNiOUBYkyLW4GP5,https://open.spotify.com/embed/track/06ibHcrLNiOUBYkyLW4GP5?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,1,See Us,511ZVowkwlpjo47NLcELzt,https://open.spotify.com/embed/track/511ZVowkwlpjo47NLcELzt?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,2,Ye Old Man,7L6DW04d2MzlVwmROCAQUh,https://open.spotify.com/embed/track/7L6DW04d2MzlVwmROCAQUh?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,3,Haha,2xkFs5HUe0xnkiDm6eq9l2,https://open.spotify.com/embed/track/2xkFs5HUe0xnkiDm6eq9l2?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,4,Phone Home,4Wnt1KdnsPKMPyKe3jI4bw,https://open.spotify.com/embed/track/4Wnt1KdnsPKMPyKe3jI4bw?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,5,Spirit Tamer,7gMCEhtt33iXmf9yS6wOPN,https://open.spotify.com/embed/track/7gMCEhtt33iXmf9yS6wOPN?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,6,Candle Prayer,2HG0kbgD9rPIIpyBMdEgIk,https://open.spotify.com/embed/track/2HG0kbgD9rPIIpyBMdEgIk?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,7,Freak,0cQZfTyc7CKX4onKECNSMc,https://open.spotify.com/embed/track/0cQZfTyc7CKX4onKECNSMc?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,8,Heaven Forbid,0WkpP3xC0utCghMX7DJxxK,https://open.spotify.com/embed/track/0WkpP3xC0utCghMX7DJxxK?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,9,Sword (I Carry),4WzfyltDXDbhMDUXv01P43,https://open.spotify.com/embed/track/4WzfyltDXDbhMDUXv01P43?utm_source=generator&theme=0
Mia Joy,5a3lFI5IJGQbpMTdjrehHl,10,Across Water,5OTER0btPlqrrwmthg1VeQ,https://open.spotify.com/embed/track/5OTER0btPlqrrwmthg1VeQ?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,1,Seventeen,5jZoYp0P8ML7AxkS3tQz3j,https://open.spotify.com/embed/track/5jZoYp0P8ML7AxkS3tQz3j?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,2,Every Time the Sun Comes Up,61qxP4Vs5DVX0Ic4GnBklu,https://open.spotify.com/embed/track/61qxP4Vs5DVX0Ic4GnBklu?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,3,Radio [Feat. Sharon Van Etten],0J4TuecWdkdRAPbTZXxy62,https://open.spotify.com/embed/track/0J4TuecWdkdRAPbTZXxy62?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,4,Mistakes,4WYVA9t70fpESE1mychdZL,https://open.spotify.com/embed/track/4WYVA9t70fpESE1mychdZL?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,5,The End of the World,0Sg9bWEaPtDO2JE7qwcMvy,https://open.spotify.com/embed/track/0Sg9bWEaPtDO2JE7qwcMvy?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,6,Like I Used To,1kZpYFQHUKv4xHELaaUSqP,https://open.spotify.com/embed/track/1kZpYFQHUKv4xHELaaUSqP?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,7,Our Love,2WCCyU7CazujWXYOqNjsLW,https://open.spotify.com/embed/track/2WCCyU7CazujWXYOqNjsLW?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,8,Jupiter 4,74n118P9h9Sz2AwDSc3f8N,https://open.spotify.com/embed/track/74n118P9h9Sz2AwDSc3f8N?utm_source=generator&theme=0
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,9,Serpents,2v05RhwIQx3zbN8O72Ff69,https://open.spotify.com/embed/track/2v05RhwIQx3zbN8O72Ff69?utm_source=generator&theme=0
